# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-03-25 12:31:50 EDT       (vaww02)
#
# Data for the following 2 site(s) are contained in this file
#    USGS 06727500 FOURMILE CREEK AT ORODELL, CO
#    USGS 06730200 BOULDER CREEK AT NORTH 75TH ST. NEAR BOULDER, CO
# -----------------------------------------------------------------------------------
#
# Data provided for site 06727500
#            TS   parameter     statistic     Description
#         17657       00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	17657_00060_00003	17657_00060_00003_cd
USGS	06727500	2017-06-01	33.6	A
USGS	06727500	2017-06-02	32.4	A
USGS	06727500	2017-06-03	31.5	A
USGS	06727500	2017-06-04	30.3	A
USGS	06727500	2017-06-05	31.2	A
USGS	06727500	2017-06-06	31.9	A
USGS	06727500	2017-06-07	32.3	A
USGS	06727500	2017-06-08	32.1	A
USGS	06727500	2017-06-09	30.2	A
USGS	06727500	2017-06-10	28.8	A
USGS	06727500	2017-06-11	27.8	A
USGS	06727500	2017-06-12	26.5	A
USGS	06727500	2017-06-13	24.7	A
USGS	06727500	2017-06-14	22.4	A
USGS	06727500	2017-06-15	20.1	A
USGS	06727500	2017-06-16	18.0	A
USGS	06727500	2017-06-17	17.2	A
USGS	06727500	2017-06-18	16.6	A
USGS	06727500	2017-06-19	16.1	A
USGS	06727500	2017-06-20	14.9	A
USGS	06727500	2017-06-21	14.3	A
USGS	06727500	2017-06-22	13.8	A
USGS	06727500	2017-06-23	14.0	A
USGS	06727500	2017-06-24	13.0	A
USGS	06727500	2017-06-25	11.7	A
USGS	06727500	2017-06-26	10.2	A
USGS	06727500	2017-06-27	8.85	A
USGS	06727500	2017-06-28	7.65	A
USGS	06727500	2017-06-29	7.33	A
USGS	06727500	2017-06-30	7.21	A
USGS	06727500	2017-07-01	6.53	A
USGS	06727500	2017-07-02	5.78	A
USGS	06727500	2017-07-03	5.25	A
USGS	06727500	2017-07-04	4.71	A
USGS	06727500	2017-07-05	4.35	A
USGS	06727500	2017-07-06	3.94	A
USGS	06727500	2017-07-07	3.84	A
USGS	06727500	2017-07-08	3.84	A
USGS	06727500	2017-07-09	3.79	A
USGS	06727500	2017-07-10	3.53	A
USGS	06727500	2017-07-11	3.24	A
USGS	06727500	2017-07-12	3.34	A
USGS	06727500	2017-07-13	3.23	A
USGS	06727500	2017-07-14	2.75	A
USGS	06727500	2017-07-15	2.44	A
USGS	06727500	2017-07-16	2.31	A
USGS	06727500	2017-07-17	2.11	A
USGS	06727500	2017-07-18	1.99	A
USGS	06727500	2017-07-19	1.83	A
USGS	06727500	2017-07-20	1.76	A
USGS	06727500	2017-07-21	1.70	A
USGS	06727500	2017-07-22	1.66	A
USGS	06727500	2017-07-23	1.55	A
USGS	06727500	2017-07-24	1.44	A
USGS	06727500	2017-07-25	1.41	A
USGS	06727500	2017-07-26	1.97	A
USGS	06727500	2017-07-27	2.20	A
USGS	06727500	2017-07-28	1.64	A
USGS	06727500	2017-07-29	1.71	A
USGS	06727500	2017-07-30	1.58	A
USGS	06727500	2017-07-31	1.54	A
USGS	06727500	2017-08-01	1.43	A
USGS	06727500	2017-08-02	1.39	A
USGS	06727500	2017-08-03	1.41	A
USGS	06727500	2017-08-04	1.37	A
USGS	06727500	2017-08-05	1.31	A
USGS	06727500	2017-08-06	1.22	A
USGS	06727500	2017-08-07	1.62	A
USGS	06727500	2017-08-08	1.84	A
USGS	06727500	2017-08-09	1.39	A
USGS	06727500	2017-08-10	1.30	A
USGS	06727500	2017-08-11	1.25	A
USGS	06727500	2017-08-12	1.13	A
USGS	06727500	2017-08-13	1.02	A
USGS	06727500	2017-08-14	0.98	A
USGS	06727500	2017-08-15	0.91	A
USGS	06727500	2017-08-16	0.87	A
USGS	06727500	2017-08-17	0.93	A
USGS	06727500	2017-08-18	0.96	A
USGS	06727500	2017-08-19	0.93	A
USGS	06727500	2017-08-20	0.80	A
USGS	06727500	2017-08-21	0.83	A
USGS	06727500	2017-08-22	0.79	A
USGS	06727500	2017-08-23	0.85	A
USGS	06727500	2017-08-24	1.07	A
USGS	06727500	2017-08-25	1.13	A
USGS	06727500	2017-08-26	0.95	A
USGS	06727500	2017-08-27	0.78	A
USGS	06727500	2017-08-28	0.68	A
USGS	06727500	2017-08-29	0.63	A
USGS	06727500	2017-08-30	0.58	A
USGS	06727500	2017-08-31	0.64	A
USGS	06727500	2017-09-01	0.58	A
USGS	06727500	2017-09-02	0.56	A
USGS	06727500	2017-09-03	0.47	A
USGS	06727500	2017-09-04	0.41	A
USGS	06727500	2017-09-05	0.46	A
USGS	06727500	2017-09-06	0.55	A
USGS	06727500	2017-09-07	0.55	A
USGS	06727500	2017-09-08	0.48	A
USGS	06727500	2017-09-09	0.43	A
USGS	06727500	2017-09-10	0.39	A
USGS	06727500	2017-09-11	0.42	A
USGS	06727500	2017-09-12	0.45	A
USGS	06727500	2017-09-13	0.37	A
USGS	06727500	2017-09-14	0.26	A
USGS	06727500	2017-09-15	0.23	A
USGS	06727500	2017-09-16	0.48	A
USGS	06727500	2017-09-17	0.66	A
USGS	06727500	2017-09-18	0.61	A
USGS	06727500	2017-09-19	0.53	A
USGS	06727500	2017-09-20	0.64	A
USGS	06727500	2017-09-21	0.59	A
USGS	06727500	2017-09-22	0.49	A
USGS	06727500	2017-09-23	0.95	A
USGS	06727500	2017-09-24	1.58	A
USGS	06727500	2017-09-25	1.65	A
USGS	06727500	2017-09-26	1.42	A
USGS	06727500	2017-09-27	1.39	A
USGS	06727500	2017-09-28	1.81	A
USGS	06727500	2017-09-29	2.25	A
USGS	06727500	2017-09-30	1.83	A
USGS	06727500	2017-10-01		
USGS	06727500	2017-10-02		
USGS	06727500	2017-10-03		
USGS	06727500	2017-10-04		
USGS	06727500	2017-10-05		
USGS	06727500	2017-10-06		
USGS	06727500	2017-10-07		
USGS	06727500	2017-10-08		
USGS	06727500	2017-10-09		
USGS	06727500	2017-10-10		
USGS	06727500	2017-10-11		
USGS	06727500	2017-10-12		
USGS	06727500	2017-10-13		
USGS	06727500	2017-10-14		
USGS	06727500	2017-10-15		
USGS	06727500	2017-10-16		
USGS	06727500	2017-10-17		
USGS	06727500	2017-10-18		
USGS	06727500	2017-10-19		
USGS	06727500	2017-10-20		
USGS	06727500	2017-10-21		
USGS	06727500	2017-10-22		
USGS	06727500	2017-10-23		
USGS	06727500	2017-10-24		
USGS	06727500	2017-10-25		
USGS	06727500	2017-10-26		
USGS	06727500	2017-10-27		
USGS	06727500	2017-10-28		
USGS	06727500	2017-10-29		
USGS	06727500	2017-10-30		
USGS	06727500	2017-10-31		
USGS	06727500	2017-11-01		
USGS	06727500	2017-11-02		
USGS	06727500	2017-11-03		
USGS	06727500	2017-11-04		
USGS	06727500	2017-11-05		
USGS	06727500	2017-11-06		
USGS	06727500	2017-11-07		
USGS	06727500	2017-11-08		
USGS	06727500	2017-11-09		
USGS	06727500	2017-11-10		
USGS	06727500	2017-11-11		
USGS	06727500	2017-11-12		
USGS	06727500	2017-11-13		
USGS	06727500	2017-11-14		
USGS	06727500	2017-11-15		
USGS	06727500	2017-11-16		
USGS	06727500	2017-11-17		
USGS	06727500	2017-11-18		
USGS	06727500	2017-11-19		
USGS	06727500	2017-11-20		
USGS	06727500	2017-11-21		
USGS	06727500	2017-11-22		
USGS	06727500	2017-11-23		
USGS	06727500	2017-11-24		
USGS	06727500	2017-11-25		
USGS	06727500	2017-11-26		
USGS	06727500	2017-11-27		
USGS	06727500	2017-11-28		
USGS	06727500	2017-11-29		
USGS	06727500	2017-11-30		
USGS	06727500	2017-12-01		
USGS	06727500	2017-12-02		
USGS	06727500	2017-12-03		
USGS	06727500	2017-12-04		
USGS	06727500	2017-12-05		
USGS	06727500	2017-12-06		
USGS	06727500	2017-12-07		
USGS	06727500	2017-12-08		
USGS	06727500	2017-12-09		
USGS	06727500	2017-12-10		
USGS	06727500	2017-12-11		
USGS	06727500	2017-12-12		
USGS	06727500	2017-12-13		
USGS	06727500	2017-12-14		
USGS	06727500	2017-12-15		
USGS	06727500	2017-12-16		
USGS	06727500	2017-12-17		
USGS	06727500	2017-12-18		
USGS	06727500	2017-12-19		
USGS	06727500	2017-12-20		
USGS	06727500	2017-12-21		
USGS	06727500	2017-12-22		
USGS	06727500	2017-12-23		
USGS	06727500	2017-12-24		
USGS	06727500	2017-12-25		
USGS	06727500	2017-12-26		
USGS	06727500	2017-12-27		
USGS	06727500	2017-12-28		
USGS	06727500	2017-12-29		
USGS	06727500	2017-12-30		
USGS	06727500	2017-12-31		
USGS	06727500	2018-01-01		
USGS	06727500	2018-01-02		
USGS	06727500	2018-01-03		
USGS	06727500	2018-01-04		
USGS	06727500	2018-01-05		
USGS	06727500	2018-01-06		
USGS	06727500	2018-01-07		
USGS	06727500	2018-01-08		
USGS	06727500	2018-01-09		
USGS	06727500	2018-01-10		
USGS	06727500	2018-01-11		
USGS	06727500	2018-01-12		
USGS	06727500	2018-01-13		
USGS	06727500	2018-01-14		
USGS	06727500	2018-01-15		
USGS	06727500	2018-01-16		
USGS	06727500	2018-01-17		
USGS	06727500	2018-01-18		
USGS	06727500	2018-01-19		
USGS	06727500	2018-01-20		
USGS	06727500	2018-01-21		
USGS	06727500	2018-01-22		
USGS	06727500	2018-01-23		
USGS	06727500	2018-01-24		
USGS	06727500	2018-01-25		
USGS	06727500	2018-01-26		
USGS	06727500	2018-01-27		
USGS	06727500	2018-01-28		
USGS	06727500	2018-01-29		
USGS	06727500	2018-01-30		
USGS	06727500	2018-01-31		
USGS	06727500	2018-02-01		
USGS	06727500	2018-02-02		
USGS	06727500	2018-02-03		
USGS	06727500	2018-02-04		
USGS	06727500	2018-02-05		
USGS	06727500	2018-02-06		
USGS	06727500	2018-02-07		
USGS	06727500	2018-02-08		
USGS	06727500	2018-02-09		
USGS	06727500	2018-02-10		
USGS	06727500	2018-02-11		
USGS	06727500	2018-02-12		
USGS	06727500	2018-02-13		
USGS	06727500	2018-02-14		
USGS	06727500	2018-02-15		
USGS	06727500	2018-02-16		
USGS	06727500	2018-02-17		
USGS	06727500	2018-02-18		
USGS	06727500	2018-02-19		
USGS	06727500	2018-02-20		
USGS	06727500	2018-02-21		
USGS	06727500	2018-02-22		
USGS	06727500	2018-02-23		
USGS	06727500	2018-02-24		
USGS	06727500	2018-02-25		
USGS	06727500	2018-02-26		
USGS	06727500	2018-02-27		
USGS	06727500	2018-02-28		
USGS	06727500	2018-03-01		
USGS	06727500	2018-03-02		
USGS	06727500	2018-03-03		
USGS	06727500	2018-03-04		
USGS	06727500	2018-03-05		
USGS	06727500	2018-03-06		
USGS	06727500	2018-03-07		
USGS	06727500	2018-03-08		
USGS	06727500	2018-03-09		
USGS	06727500	2018-03-10		
USGS	06727500	2018-03-11		
USGS	06727500	2018-03-12		
USGS	06727500	2018-03-13		
USGS	06727500	2018-03-14		
USGS	06727500	2018-03-15		
USGS	06727500	2018-03-16		
USGS	06727500	2018-03-17		
USGS	06727500	2018-03-18		
USGS	06727500	2018-03-19		
USGS	06727500	2018-03-20		
USGS	06727500	2018-03-21		
USGS	06727500	2018-03-22		
USGS	06727500	2018-03-23		
USGS	06727500	2018-03-24		
USGS	06727500	2018-03-25		
USGS	06727500	2018-03-26		
USGS	06727500	2018-03-27		
USGS	06727500	2018-03-28		
USGS	06727500	2018-03-29		
USGS	06727500	2018-03-30		
USGS	06727500	2018-03-31		
USGS	06727500	2018-04-01	2.18	A
USGS	06727500	2018-04-02	2.27	A
USGS	06727500	2018-04-03	2.35	A
USGS	06727500	2018-04-04	2.18	A
USGS	06727500	2018-04-05	2.24	A
USGS	06727500	2018-04-06	2.48	A
USGS	06727500	2018-04-07	2.43	A
USGS	06727500	2018-04-08	2.76	A
USGS	06727500	2018-04-09	2.79	A
USGS	06727500	2018-04-10	2.86	A
USGS	06727500	2018-04-11	2.96	A
USGS	06727500	2018-04-12	3.21	A
USGS	06727500	2018-04-13	3.41	A
USGS	06727500	2018-04-14	3.21	A
USGS	06727500	2018-04-15	3.27	A
USGS	06727500	2018-04-16	3.22	A
USGS	06727500	2018-04-17	3.10	A
USGS	06727500	2018-04-18	2.93	A
USGS	06727500	2018-04-19	2.95	A
USGS	06727500	2018-04-20	3.07	A
USGS	06727500	2018-04-21	3.23	A
USGS	06727500	2018-04-22	2.99	A
USGS	06727500	2018-04-23	3.22	A
USGS	06727500	2018-04-24	3.49	A
USGS	06727500	2018-04-25	3.38	A
USGS	06727500	2018-04-26	3.96	A
USGS	06727500	2018-04-27	3.76	A
USGS	06727500	2018-04-28	4.02	A
USGS	06727500	2018-04-29	4.31	A
USGS	06727500	2018-04-30	4.69	A
USGS	06727500	2018-05-01	5.36	A
USGS	06727500	2018-05-02	6.57	A
USGS	06727500	2018-05-03	16.6	A
USGS	06727500	2018-05-04	22.2	A
USGS	06727500	2018-05-05	23.9	A
USGS	06727500	2018-05-06	24.1	A
USGS	06727500	2018-05-07	24.5	A
USGS	06727500	2018-05-08	24.0	A
USGS	06727500	2018-05-09	20.8	A
USGS	06727500	2018-05-10	19.0	A
USGS	06727500	2018-05-11	19.1	A
USGS	06727500	2018-05-12	20.3	A
USGS	06727500	2018-05-13	24.5	A
USGS	06727500	2018-05-14	27.2	A
USGS	06727500	2018-05-15	25.5	A
USGS	06727500	2018-05-16	24.4	A
USGS	06727500	2018-05-17	23.6	A
USGS	06727500	2018-05-18	29.4	A
USGS	06727500	2018-05-19	34.5	A
USGS	06727500	2018-05-20	30.8	A
USGS	06727500	2018-05-21	23.7	A
USGS	06727500	2018-05-22	22.6	A
USGS	06727500	2018-05-23	22.6	A
USGS	06727500	2018-05-24	21.5	A
USGS	06727500	2018-05-25	21.0	A
USGS	06727500	2018-05-26	20.9	A
USGS	06727500	2018-05-27	20.3	A
USGS	06727500	2018-05-28	20.3	A
USGS	06727500	2018-05-29	19.0	A
USGS	06727500	2018-05-30	19.1	A
USGS	06727500	2018-05-31	16.6	A
USGS	06727500	2018-06-01	14.3	A
USGS	06727500	2018-06-02	13.0	A
USGS	06727500	2018-06-03	12.5	A
USGS	06727500	2018-06-04	11.4	A
USGS	06727500	2018-06-05	10.5	A
USGS	06727500	2018-06-06	9.74	A
USGS	06727500	2018-06-07	9.18	A
USGS	06727500	2018-06-08	8.63	A
USGS	06727500	2018-06-09	7.83	A
USGS	06727500	2018-06-10	7.21	A
USGS	06727500	2018-06-11	6.60	A
USGS	06727500	2018-06-12	6.34	A
USGS	06727500	2018-06-13	6.01	A
USGS	06727500	2018-06-14	5.33	A
USGS	06727500	2018-06-15	4.85	A
USGS	06727500	2018-06-16	4.75	A
USGS	06727500	2018-06-17	5.64	A
USGS	06727500	2018-06-18	7.97	A
USGS	06727500	2018-06-19	7.50	A
USGS	06727500	2018-06-20	5.45	A
USGS	06727500	2018-06-21	4.82	A
USGS	06727500	2018-06-22	4.53	A
USGS	06727500	2018-06-23	4.08	A
USGS	06727500	2018-06-24	4.15	A
USGS	06727500	2018-06-25	3.75	A
USGS	06727500	2018-06-26	3.29	A
USGS	06727500	2018-06-27	2.88	A
USGS	06727500	2018-06-28	2.64	A
USGS	06727500	2018-06-29	2.42	A
USGS	06727500	2018-06-30	2.44	A
USGS	06727500	2018-07-01	2.50	A
USGS	06727500	2018-07-02	2.26	A
USGS	06727500	2018-07-03	2.03	A
USGS	06727500	2018-07-04	1.94	A
USGS	06727500	2018-07-05	1.90	A
USGS	06727500	2018-07-06	1.73	A
USGS	06727500	2018-07-07	1.29	A
USGS	06727500	2018-07-08	1.45	A
USGS	06727500	2018-07-09	1.33	A
USGS	06727500	2018-07-10	1.17	A
USGS	06727500	2018-07-11	1.04	A
USGS	06727500	2018-07-12	1.16	A
USGS	06727500	2018-07-13	1.23	A
USGS	06727500	2018-07-14	1.16	A
USGS	06727500	2018-07-15	1.36	A
USGS	06727500	2018-07-16	1.64	A
USGS	06727500	2018-07-17	1.35	A
USGS	06727500	2018-07-18	1.08	A
USGS	06727500	2018-07-19	0.91	A
USGS	06727500	2018-07-20	0.82	A
USGS	06727500	2018-07-21	0.76	A
USGS	06727500	2018-07-22	0.84	A
USGS	06727500	2018-07-23	2.33	A
USGS	06727500	2018-07-24	2.47	A
USGS	06727500	2018-07-25	1.62	A
USGS	06727500	2018-07-26	1.53	A
USGS	06727500	2018-07-27	1.42	A
USGS	06727500	2018-07-28	1.34	A
USGS	06727500	2018-07-29	1.23	A
USGS	06727500	2018-07-30	1.07	A
USGS	06727500	2018-07-31	0.92	A
USGS	06727500	2018-08-01	0.81	A
USGS	06727500	2018-08-02	0.78	A
USGS	06727500	2018-08-03	0.76	A
USGS	06727500	2018-08-04	0.76	A
USGS	06727500	2018-08-05	0.74	A
USGS	06727500	2018-08-06	0.72	A
USGS	06727500	2018-08-07	0.65	A
USGS	06727500	2018-08-08	0.64	A
USGS	06727500	2018-08-09	0.60	A
USGS	06727500	2018-08-10	0.57	A
USGS	06727500	2018-08-11	0.50	A
USGS	06727500	2018-08-12	0.46	A
USGS	06727500	2018-08-13	0.46	A
USGS	06727500	2018-08-14	0.49	A
USGS	06727500	2018-08-15	0.59	A
USGS	06727500	2018-08-16	0.54	A
USGS	06727500	2018-08-17	0.49	A
USGS	06727500	2018-08-18	0.47	A
USGS	06727500	2018-08-19	0.47	A
USGS	06727500	2018-08-20	0.52	A
USGS	06727500	2018-08-21	0.52	A
USGS	06727500	2018-08-22	0.51	A
USGS	06727500	2018-08-23	0.48	A
USGS	06727500	2018-08-24	0.39	A
USGS	06727500	2018-08-25	0.37	A
USGS	06727500	2018-08-26	0.34	A
USGS	06727500	2018-08-27	0.21	A
USGS	06727500	2018-08-28	0.22	A
USGS	06727500	2018-08-29	0.32	A
USGS	06727500	2018-08-30	0.28	A
USGS	06727500	2018-08-31	0.27	A
USGS	06727500	2018-09-01	0.21	A
USGS	06727500	2018-09-02	0.23	A
USGS	06727500	2018-09-03	0.24	A
USGS	06727500	2018-09-04	0.25	A
USGS	06727500	2018-09-05	0.49	A
USGS	06727500	2018-09-06	0.48	A
USGS	06727500	2018-09-07	0.47	A
USGS	06727500	2018-09-08	0.36	A
USGS	06727500	2018-09-09	0.28	A
USGS	06727500	2018-09-10	0.22	A
USGS	06727500	2018-09-11	0.19	A
USGS	06727500	2018-09-12	0.16	A
USGS	06727500	2018-09-13	0.12	A
USGS	06727500	2018-09-14	0.09	A
USGS	06727500	2018-09-15	0.08	A
USGS	06727500	2018-09-16	0.07	A
USGS	06727500	2018-09-17	0.07	A
USGS	06727500	2018-09-18	0.06	A
USGS	06727500	2018-09-19	0.07	A
USGS	06727500	2018-09-20	0.13	A
USGS	06727500	2018-09-21	0.14	A
USGS	06727500	2018-09-22	0.16	A
USGS	06727500	2018-09-23	0.13	A
USGS	06727500	2018-09-24	0.12	A
USGS	06727500	2018-09-25	0.16	A
USGS	06727500	2018-09-26	0.23	A
USGS	06727500	2018-09-27	0.26	A
USGS	06727500	2018-09-28	0.37	A
USGS	06727500	2018-09-29	0.26	A
USGS	06727500	2018-09-30	0.24	A
USGS	06727500	2018-10-01		
USGS	06727500	2018-10-02		
USGS	06727500	2018-10-03		
USGS	06727500	2018-10-04		
USGS	06727500	2018-10-05		
USGS	06727500	2018-10-06		
USGS	06727500	2018-10-07		
USGS	06727500	2018-10-08		
USGS	06727500	2018-10-09		
USGS	06727500	2018-10-10		
USGS	06727500	2018-10-11		
USGS	06727500	2018-10-12		
USGS	06727500	2018-10-13		
USGS	06727500	2018-10-14		
USGS	06727500	2018-10-15		
USGS	06727500	2018-10-16		
USGS	06727500	2018-10-17		
USGS	06727500	2018-10-18		
USGS	06727500	2018-10-19		
USGS	06727500	2018-10-20		
USGS	06727500	2018-10-21		
USGS	06727500	2018-10-22		
USGS	06727500	2018-10-23		
USGS	06727500	2018-10-24		
USGS	06727500	2018-10-25		
USGS	06727500	2018-10-26		
USGS	06727500	2018-10-27		
USGS	06727500	2018-10-28		
USGS	06727500	2018-10-29		
USGS	06727500	2018-10-30		
USGS	06727500	2018-10-31		
USGS	06727500	2018-11-01		
USGS	06727500	2018-11-02		
USGS	06727500	2018-11-03		
USGS	06727500	2018-11-04		
USGS	06727500	2018-11-05		
USGS	06727500	2018-11-06		
USGS	06727500	2018-11-07		
USGS	06727500	2018-11-08		
USGS	06727500	2018-11-09		
USGS	06727500	2018-11-10		
USGS	06727500	2018-11-11		
USGS	06727500	2018-11-12		
USGS	06727500	2018-11-13		
USGS	06727500	2018-11-14		
USGS	06727500	2018-11-15		
USGS	06727500	2018-11-16		
USGS	06727500	2018-11-17		
USGS	06727500	2018-11-18		
USGS	06727500	2018-11-19		
USGS	06727500	2018-11-20		
USGS	06727500	2018-11-21		
USGS	06727500	2018-11-22		
USGS	06727500	2018-11-23		
USGS	06727500	2018-11-24		
USGS	06727500	2018-11-25		
USGS	06727500	2018-11-26		
USGS	06727500	2018-11-27		
USGS	06727500	2018-11-28		
USGS	06727500	2018-11-29		
USGS	06727500	2018-11-30		
USGS	06727500	2018-12-01		
USGS	06727500	2018-12-02		
USGS	06727500	2018-12-03		
USGS	06727500	2018-12-04		
USGS	06727500	2018-12-05		
USGS	06727500	2018-12-06		
USGS	06727500	2018-12-07		
USGS	06727500	2018-12-08		
USGS	06727500	2018-12-09		
USGS	06727500	2018-12-10		
USGS	06727500	2018-12-11		
USGS	06727500	2018-12-12		
USGS	06727500	2018-12-13		
USGS	06727500	2018-12-14		
USGS	06727500	2018-12-15		
USGS	06727500	2018-12-16		
USGS	06727500	2018-12-17		
USGS	06727500	2018-12-18		
USGS	06727500	2018-12-19		
USGS	06727500	2018-12-20		
USGS	06727500	2018-12-21		
USGS	06727500	2018-12-22		
USGS	06727500	2018-12-23		
USGS	06727500	2018-12-24		
USGS	06727500	2018-12-25		
USGS	06727500	2018-12-26		
USGS	06727500	2018-12-27		
USGS	06727500	2018-12-28		
USGS	06727500	2018-12-29		
USGS	06727500	2018-12-30		
USGS	06727500	2018-12-31		
USGS	06727500	2019-01-01		
USGS	06727500	2019-01-02		
USGS	06727500	2019-01-03		
USGS	06727500	2019-01-04		
USGS	06727500	2019-01-05		
USGS	06727500	2019-01-06		
USGS	06727500	2019-01-07		
USGS	06727500	2019-01-08		
USGS	06727500	2019-01-09		
USGS	06727500	2019-01-10		
USGS	06727500	2019-01-11		
USGS	06727500	2019-01-12		
USGS	06727500	2019-01-13		
USGS	06727500	2019-01-14		
USGS	06727500	2019-01-15		
USGS	06727500	2019-01-16		
USGS	06727500	2019-01-17		
USGS	06727500	2019-01-18		
USGS	06727500	2019-01-19		
USGS	06727500	2019-01-20		
USGS	06727500	2019-01-21		
USGS	06727500	2019-01-22		
USGS	06727500	2019-01-23		
USGS	06727500	2019-01-24		
USGS	06727500	2019-01-25		
USGS	06727500	2019-01-26		
USGS	06727500	2019-01-27		
USGS	06727500	2019-01-28		
USGS	06727500	2019-01-29		
USGS	06727500	2019-01-30		
USGS	06727500	2019-01-31		
USGS	06727500	2019-02-01		
USGS	06727500	2019-02-02		
USGS	06727500	2019-02-03		
USGS	06727500	2019-02-04		
USGS	06727500	2019-02-05		
USGS	06727500	2019-02-06		
USGS	06727500	2019-02-07		
USGS	06727500	2019-02-08		
USGS	06727500	2019-02-09		
USGS	06727500	2019-02-10		
USGS	06727500	2019-02-11		
USGS	06727500	2019-02-12		
USGS	06727500	2019-02-13		
USGS	06727500	2019-02-14		
USGS	06727500	2019-02-15		
USGS	06727500	2019-02-16		
USGS	06727500	2019-02-17		
USGS	06727500	2019-02-18		
USGS	06727500	2019-02-19		
USGS	06727500	2019-02-20		
USGS	06727500	2019-02-21		
USGS	06727500	2019-02-22		
USGS	06727500	2019-02-23		
USGS	06727500	2019-02-24		
USGS	06727500	2019-02-25		
USGS	06727500	2019-02-26		
USGS	06727500	2019-02-27		
USGS	06727500	2019-02-28		
USGS	06727500	2019-03-01		
USGS	06727500	2019-03-02		
USGS	06727500	2019-03-03		
USGS	06727500	2019-03-04		
USGS	06727500	2019-03-05		
USGS	06727500	2019-03-06		
USGS	06727500	2019-03-07		
USGS	06727500	2019-03-08		
USGS	06727500	2019-03-09		
USGS	06727500	2019-03-10		
USGS	06727500	2019-03-11		
USGS	06727500	2019-03-12		
USGS	06727500	2019-03-13		
USGS	06727500	2019-03-14		
USGS	06727500	2019-03-15		
USGS	06727500	2019-03-16		
USGS	06727500	2019-03-17		
USGS	06727500	2019-03-18		
USGS	06727500	2019-03-19		
USGS	06727500	2019-03-20		
USGS	06727500	2019-03-21		
USGS	06727500	2019-03-22		
USGS	06727500	2019-03-23		
USGS	06727500	2019-03-24		
USGS	06727500	2019-03-25		
USGS	06727500	2019-03-26		
USGS	06727500	2019-03-27		
USGS	06727500	2019-03-28		
USGS	06727500	2019-03-29		
USGS	06727500	2019-03-30		
USGS	06727500	2019-03-31		
USGS	06727500	2019-04-01	4.49	A
USGS	06727500	2019-04-02	4.33	A
USGS	06727500	2019-04-03	4.42	A
USGS	06727500	2019-04-04	4.54	A
USGS	06727500	2019-04-05	4.53	A
USGS	06727500	2019-04-06	4.80	A
USGS	06727500	2019-04-07	4.85	A
USGS	06727500	2019-04-08	5.00	A
USGS	06727500	2019-04-09	5.41	A
USGS	06727500	2019-04-10	6.21	A
USGS	06727500	2019-04-11	5.57	A
USGS	06727500	2019-04-12	5.33	A
USGS	06727500	2019-04-13	5.19	A
USGS	06727500	2019-04-14	4.96	A
USGS	06727500	2019-04-15	5.14	A
USGS	06727500	2019-04-16	5.44	A
USGS	06727500	2019-04-17	5.66	A
USGS	06727500	2019-04-18	5.89	A
USGS	06727500	2019-04-19	6.11	A
USGS	06727500	2019-04-20	6.91	A
USGS	06727500	2019-04-21	8.15	A
USGS	06727500	2019-04-22	9.91	A
USGS	06727500	2019-04-23	9.21	A
USGS	06727500	2019-04-24	9.37	A
USGS	06727500	2019-04-25	9.50	A
USGS	06727500	2019-04-26	9.56	A
USGS	06727500	2019-04-27	10.3	A
USGS	06727500	2019-04-28	10.2	A
USGS	06727500	2019-04-29	12.2	A
USGS	06727500	2019-04-30	12.4	A
USGS	06727500	2019-05-01	11.9	A
USGS	06727500	2019-05-02	11.0	A
USGS	06727500	2019-05-03	10.3	A
USGS	06727500	2019-05-04	9.70	A
USGS	06727500	2019-05-05	9.39	A
USGS	06727500	2019-05-06	9.58	A
USGS	06727500	2019-05-07	9.99	A
USGS	06727500	2019-05-08	12.3	A
USGS	06727500	2019-05-09	12.4	A
USGS	06727500	2019-05-10	11.7	A
USGS	06727500	2019-05-11	13.9	A
USGS	06727500	2019-05-12	18.1	A
USGS	06727500	2019-05-13	19.2	A
USGS	06727500	2019-05-14	20.3	A
USGS	06727500	2019-05-15	20.8	A
USGS	06727500	2019-05-16	21.0	A
USGS	06727500	2019-05-17	20.7	A
USGS	06727500	2019-05-18	18.6	A
USGS	06727500	2019-05-19	17.2	A
USGS	06727500	2019-05-20	17.8	A
USGS	06727500	2019-05-21	17.3	A
USGS	06727500	2019-05-22	15.9	A
USGS	06727500	2019-05-23	16.8	A
USGS	06727500	2019-05-24	18.0	A
USGS	06727500	2019-05-25	21.6	A
USGS	06727500	2019-05-26	23.4	A
USGS	06727500	2019-05-27	25.7	A
